goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id,Year
0,1,0,13,54.17,8,88.89,3,50.0,10,0,80.58,21,63.64,233,0,5,0,3,0,0,0,4,0,0,0,0,0,32,0,112,2,2,40.0,9,50.0,2,6,3,0,4,1,1,0.0,0,0,,0,0,0,Diogo Dalot,Manchester United,843200,35,21/22
0,0,0,5,62.5,0,0.0,0,0.0,2,0,77.46,5,50.0,142,3,0,2,3,0,0,0,2,0,0,0,0,0,22,2,55,4,2,40.0,2,66.67,2,1,0,0,3,0,1,0.0,0,0,,0,0,0,Thorgan Hazard,Borussia Dortmund,94286,2673,21/22
4,1,0,56,47.86,6,23.08,36,63.16,10,1,82.84,62,43.36,914,10,16,16,13,0,0,0,12,2,0,0,0,0,122,3,280,15,2,16.67,15,83.33,3,1,9,3,29,11,11,13.79,2,2,,0,0,0,Luis Díaz,Liverpool,883537,44,21/22
1,1,0,16,45.71,0,0.0,7,46.67,6,2,90.78,16,41.03,289,3,4,4,5,0,0,0,2,0,0,0,0,0,71,1,128,7,3,42.86,3,50.0,1,0,3,1,6,2,4,16.67,0,1,,0,0,0,Callum Hudson-Odoi,Chelsea,867442,38,21/22
0,0,0,9,45.0,7,50.0,1,33.33,6,0,94.23,16,47.06,515,2,4,1,7,0,0,0,1,0,0,0,0,0,60,0,408,3,0,0.0,24,82.76,5,13,4,0,2,0,0,0.0,0,0,,0,0,0,Niklas Süle,FC Bayern München,168937,2672,21/22
3,0,0,37,41.57,0,0.0,15,53.57,16,3,91.89,37,37.37,880,6,10,13,11,0,0,0,11,1,0,0,0,0,164,1,408,13,3,20.0,17,89.47,7,4,17,2,7,4,1,42.86,1,3,,0,0,0,Bernardo Silva,Manchester City,331209,17,21/22
0,1,0,9,60.0,8,80.0,1,100.0,6,0,89.38,17,68.0,345,2,3,1,4,0,0,0,2,1,0,0,0,0,38,0,286,0,0,0.0,14,50.0,5,2,2,0,4,1,1,0.0,0,1,,0,0,0,Clément Lenglet,Barcelona,580550,2817,21/22
0,2,0,37,59.68,8,36.36,12,63.16,20,1,82.56,45,53.57,803,5,4,2,11,0,0,0,12,1,0,0,0,0,121,1,322,8,1,10.0,14,56.0,9,11,12,0,10,1,4,0.0,1,3,,0,0,1,Federico Valverde,Real Madrid,831808,2829,21/22
1,0,1,14,63.64,7,87.5,1,100.0,13,0,84.91,21,70.0,577,1,3,3,7,0,0,0,6,1,0,0,0,0,91,0,349,5,1,10.0,15,42.86,9,5,2,0,2,1,1,50.0,0,0,,0,0,1,Kyle Walker,Manchester City,44614,17,21/22
2,1,1,38,45.78,15,60.0,7,31.82,14,4,87.17,53,49.07,1045,17,18,6,12,0,0,0,12,3,0,0,0,0,100,3,428,7,2,66.67,21,70.0,25,25,7,3,10,3,2,20.0,0,0,,1,1,0,Étienne Capoue,Villarreal,16701,2819,21/22
0,0,0,10,40.0,0,0.0,2,33.33,6,1,86.75,10,38.46,262,2,4,3,5,0,0,0,3,0,0,0,0,0,43,3,131,6,1,14.29,2,40.0,0,1,5,1,8,2,2,0.0,0,1,,0,0,1,Ángel Di María,Paris Saint-Germain,30027,1644,21/22
0,2,0,54,58.7,5,50.0,14,70.0,17,0,86.79,59,57.84,672,24,14,5,8,0,0,0,11,1,0,0,0,0,61,0,322,3,0,0.0,29,63.04,12,4,14,0,3,0,0,0.0,0,0,,0,0,0,Mohamed Camara,Red Bull Salzburg,1008849,2046,21/22
1,1,0,8,61.54,13,56.52,0,0.0,4,0,90.98,21,58.33,326,4,3,0,6,0,0,0,6,0,0,0,0,0,31,0,242,1,0,0.0,10,50.0,12,16,1,0,4,1,0,25.0,0,2,,0,0,0,Nathan Aké,Manchester City,149663,17,21/22
0,0,0,11,68.75,3,50.0,0,0.0,6,1,80.28,14,63.64,139,5,1,0,3,0,0,0,2,0,0,0,0,0,21,1,57,3,0,0.0,1,33.33,1,1,3,0,1,0,0,0.0,0,0,,0,0,0,Nicolás Tagliafico,Ajax,158243,2953,21/22
0,0,0,19,40.43,3,42.86,7,70.0,10,1,87.68,22,40.74,427,2,12,8,6,0,0,0,5,0,0,0,0,0,82,2,242,10,0,0.0,10,71.43,5,2,7,0,3,0,1,0.0,0,0,,0,0,0,N'Golo Kanté,Chelsea,234148,38,21/22
0,0,0,0,0.0,1,100.0,0,0.0,0,1,88.2,1,100.0,810,0,0,0,9,14,8,6,6,0,3,5,1,5,4,1,284,2,0,0.0,63,64.29,0,3,0,0,0,0,0,0.0,0,0,,0,1,0,Manuel Neuer,FC Bayern München,8959,2672,21/22
0,0,0,8,66.67,1,100.0,3,75.0,5,0,84.17,9,69.23,182,0,0,2,3,0,0,0,1,0,0,0,0,0,22,0,101,3,0,0.0,2,50.0,0,3,1,0,2,0,1,0.0,0,0,,0,0,0,Raphaël Guerreiro,Borussia Dortmund,246999,2673,21/22
0,0,0,1,50.0,0,0.0,1,100.0,0,0,79.01,1,33.33,540,0,1,0,6,14,8,6,5,0,4,3,1,3,5,0,128,0,0,0.0,31,47.69,0,2,0,0,0,0,0,0.0,0,0,,0,0,0,Bono,Sevilla,360938,2833,21/22
0,0,0,15,71.43,3,75.0,1,100.0,13,0,89.66,18,72.0,462,1,3,0,6,0,0,0,10,1,0,0,0,0,35,0,321,3,1,100.0,36,66.67,8,9,3,0,3,3,0,0.0,0,0,,0,0,0,Sandro Lauper,Young Boys,801072,2445,21/22
0,1,0,20,47.62,5,83.33,6,54.55,7,2,90.15,25,52.08,659,7,4,9,10,0,0,0,9,0,0,0,0,0,122,3,357,15,4,30.77,12,75.0,7,1,5,1,14,1,7,0.0,1,1,,0,0,0,İlkay Gündoğan,Manchester City,45853,17,21/22
3,2,0,18,45.0,7,28.0,7,53.85,0,0,68.29,25,38.46,530,11,8,8,7,0,0,0,4,0,0,0,0,0,44,1,84,1,2,25.0,6,60.0,0,2,1,1,25,8,8,12.0,0,14,,0,0,0,Burak Yılmaz,Lille,18864,1643,21/22
0,1,0,12,60.0,23,79.31,3,75.0,8,0,91.88,35,71.43,630,1,6,0,7,0,0,0,8,1,0,0,0,0,34,0,475,1,0,0.0,17,54.84,6,15,1,1,5,2,1,0.0,1,0,,0,0,0,Joël Matip,Liverpool,51501,44,21/22
0,1,0,31,56.36,5,50.0,6,42.86,22,0,79.04,36,55.38,591,3,6,3,7,0,0,0,4,0,0,0,0,0,68,0,230,3,3,23.08,19,57.58,3,10,7,0,4,0,1,0.0,1,1,,0,0,0,Zeki Çelik,Lille,893008,1643,21/22
3,2,0,30,44.78,4,33.33,9,34.62,3,1,55.95,34,43.04,610,18,9,9,8,0,0,0,10,1,0,0,0,0,31,2,47,6,1,25.0,1,50.0,2,0,3,3,16,10,3,18.75,0,1,,0,0,0,Karim Adeyemi,Red Bull Salzburg,940054,2046,21/22
2,0,0,9,47.37,0,0.0,5,62.5,1,0,79.41,9,45.0,208,3,1,3,4,0,0,0,4,1,0,0,0,0,21,1,81,8,4,44.44,2,40.0,0,4,3,1,5,2,1,40.0,0,0,,0,0,0,Dominik Szoboszlai,RB Leipzig,869856,36360,21/22
0,1,0,16,50.0,3,75.0,9,75.0,4,0,88.03,19,52.78,247,3,6,4,4,0,0,0,3,0,0,0,0,0,52,2,125,5,1,100.0,1,50.0,3,2,4,0,3,0,3,0.0,0,1,,0,0,0,Nico González,Barcelona,954056,2817,21/22
0,1,0,6,54.55,11,84.62,1,100.0,3,0,89.72,17,70.83,353,2,3,1,5,0,0,0,6,0,0,0,0,0,18,0,227,0,0,0.0,28,75.68,5,15,1,0,2,2,0,0.0,0,0,,0,1,0,Raphaël Varane,Manchester United,138310,35,21/22
0,0,0,26,49.06,1,16.67,5,38.46,15,0,76.6,27,45.76,380,6,11,1,5,0,0,0,3,0,0,0,0,0,52,0,203,7,10,37.04,26,48.15,7,3,7,0,0,0,0,0.0,0,0,,0,1,0,Marcos Acuña,Sevilla,578560,2833,21/22
0,0,0,0,0.0,2,100.0,0,0.0,0,0,67.27,2,100.0,450,1,0,0,5,18,11,7,7,1,2,0,2,0,3,0,111,0,0,0.0,48,47.06,0,3,0,0,0,0,0,0.0,0,0,,0,0,0,Koen Casteels,VfL Wolfsburg,70987,2524,21/22
0,1,0,14,60.87,13,56.52,3,100.0,6,0,81.85,27,58.7,437,5,5,1,5,0,0,0,4,1,0,0,0,0,14,0,212,0,0,0.0,20,41.67,14,17,4,0,0,0,0,0.0,0,0,,0,0,0,Jérôme Onguene,Red Bull Salzburg,580750,2046,21/22
0,1,0,18,47.37,7,77.78,0,0.0,13,0,88.44,25,53.19,420,5,7,5,5,0,0,0,7,1,0,0,0,0,28,0,153,7,0,0.0,8,72.73,10,6,8,0,5,1,1,0.0,0,0,,0,0,0,Christopher Martins Pereira,Young Boys,227756,2445,21/22
2,0,0,27,45.0,14,46.67,12,63.16,8,1,73.2,41,45.56,530,7,8,11,6,0,0,0,8,3,0,0,0,0,22,0,71,2,1,33.33,2,40.0,6,6,9,0,11,5,1,18.18,0,1,,0,0,0,Adama Malouda Traoré,Sheriff Tiraspol,1172372,5173,21/22
1,1,0,18,60.0,7,41.18,1,100.0,16,0,91.34,25,53.19,1040,1,9,1,12,0,0,0,10,1,0,0,0,0,70,0,601,4,2,12.5,20,41.67,11,28,2,0,5,1,3,20.0,0,0,,1,0,0,David Alaba,Real Madrid,66492,2829,21/22
0,1,0,30,63.83,2,40.0,5,55.56,21,0,86.15,32,61.54,536,4,3,1,6,0,0,0,10,1,0,0,0,0,46,0,255,0,0,0.0,16,51.61,12,5,10,0,3,1,0,0.0,0,0,,0,1,0,Serhiy Sydorchuk,Dynamo Kyiv,81202,3305,21/22
0,2,0,23,48.94,4,44.44,4,66.67,6,3,92.52,27,48.21,501,13,13,6,8,0,0,0,6,1,0,0,0,0,63,2,235,9,5,50.0,16,80.0,6,1,3,1,1,1,0,0.0,0,0,,0,0,0,João Mário,Benfica,97001,3006,21/22
0,0,0,0,0.0,6,85.71,0,0.0,0,0,47.24,6,85.71,900,1,0,0,10,26,17,9,8,2,9,2,2,3,5,0,120,0,0,0.0,51,27.57,0,5,0,0,0,0,0,0.0,0,0,,0,0,0,Jan Oblak,Atlético Madrid,69768,2836,21/22
0,0,0,22,73.33,17,68.0,3,100.0,15,0,80.32,39,70.91,900,4,5,1,10,0,0,0,16,1,0,0,0,0,18,0,355,0,0,0.0,28,39.44,12,42,2,0,6,1,3,0.0,0,0,,1,0,0,Jan Vertonghen,Benfica,16921,3006,21/22
2,0,0,21,43.75,2,25.0,2,25.0,7,1,72.87,23,41.07,510,12,3,10,8,0,0,0,8,1,0,0,0,0,37,3,94,11,10,55.56,5,83.33,4,1,8,1,6,4,2,33.33,1,2,,0,0,0,Pablo Sarabia,Sporting,138573,3001,21/22
2,2,0,18,60.0,1,33.33,3,60.0,11,0,67.03,19,57.58,258,4,5,1,5,0,0,0,4,0,0,0,0,0,18,0,61,2,2,66.67,3,25.0,1,2,5,0,5,2,1,40.0,0,0,,0,0,0,Renato Steffen,VfL Wolfsburg,243049,2524,21/22
1,0,0,13,52.0,4,80.0,3,42.86,4,1,78.26,17,56.67,185,6,4,4,7,0,0,0,3,0,0,0,0,0,17,1,36,1,0,0.0,0,0.0,0,0,0,1,13,2,3,7.69,0,0,,0,0,0,Divock Origi,Liverpool,190399,44,21/22
1,0,0,3,37.5,0,0.0,1,100.0,0,0,75.0,3,27.27,180,2,0,5,2,0,0,0,4,0,0,0,0,0,6,0,21,1,0,0.0,2,66.67,0,0,0,1,5,4,0,20.0,1,3,,0,0,0,Dušan Vlahović,Juventus,832208,2687,21/22
1,0,0,1,33.33,0,0.0,0,0.0,1,0,77.78,1,14.29,73,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0.0,0,0.0,0,0,0,0,4,2,1,25.0,0,0,,0,0,0,Paco Alcácer,Villarreal,96366,2819,21/22
1,0,0,3,37.5,4,50.0,0,0.0,1,0,82.05,7,43.75,155,2,1,2,3,0,0,0,1,0,0,0,0,0,13,0,32,4,0,0.0,1,100.0,0,1,1,0,3,2,0,33.33,0,1,,0,0,0,Momo Yansane,Sheriff Tiraspol,881035,5173,21/22
1,0,0,12,52.17,2,66.67,3,50.0,5,0,83.54,14,53.85,258,4,3,2,4,0,0,0,4,0,0,0,0,0,25,0,66,3,2,100.0,1,100.0,3,3,3,0,3,1,1,33.33,0,0,,0,0,0,Daler Kuzyaev,Zenit St. Petersburg,541426,2321,21/22
0,2,0,15,36.59,0,0.0,3,37.5,8,2,84.92,15,31.25,505,4,5,8,6,0,0,0,11,1,0,0,0,0,52,1,214,9,8,42.11,20,71.43,10,2,8,0,7,2,0,0.0,1,0,,0,0,0,Michel Aebischer,Young Boys,850891,2445,21/22
0,1,0,1,50.0,3,50.0,0,0.0,1,0,89.87,4,50.0,90,0,1,0,1,0,0,0,2,0,0,0,0,0,5,0,71,0,0,0.0,1,33.33,1,9,0,0,0,0,0,0.0,0,0,,0,0,0,Vitão,Shakhtar Donetsk,876625,3313,21/22
0,0,0,2,100.0,2,100.0,0,0.0,1,0,50.0,4,100.0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0.0,0,0,,0,0,0,Berkay Vardar,Beşiktaş,1144933,3050,21/22
0,0,0,2,50.0,4,57.14,1,100.0,1,0,77.27,6,54.55,91,0,2,0,2,0,0,0,1,0,0,0,0,0,4,0,34,0,0,0.0,5,45.45,1,4,0,0,0,0,0,0.0,0,0,,0,0,0,Nathaniel Phillips,Liverpool,920393,44,21/22
0,0,0,5,41.67,3,75.0,2,66.67,2,0,83.72,8,50.0,180,1,1,0,2,0,0,0,1,0,0,0,0,0,11,0,72,1,0,0.0,9,81.82,5,2,5,0,0,0,0,0.0,0,0,,0,0,0,Tyler Morton,Liverpool,979118,44,21/22
0,1,0,8,61.54,3,60.0,1,100.0,3,0,80.56,11,61.11,61,4,1,2,3,0,0,0,0,0,0,0,0,0,5,1,29,2,0,0.0,2,100.0,2,0,2,0,2,0,1,0.0,0,0,,0,0,0,Tiemoué Bakayoko,Milan,149735,2692,21/22
0,1,0,8,66.67,0,0.0,0,0.0,6,0,82.5,8,50.0,192,2,1,0,4,0,0,0,1,0,0,0,0,0,30,0,99,1,2,15.38,4,66.67,2,4,1,0,1,1,0,0.0,0,0,,0,0,0,Gonzalo Montiel,Sevilla,822933,2833,21/22
0,1,0,6,46.15,5,83.33,0,0.0,5,0,91.52,11,57.89,426,1,5,1,5,0,0,0,6,0,0,0,0,0,22,0,259,0,1,50.0,13,50.0,4,19,1,0,0,0,0,0.0,0,0,,0,0,0,Victor Lindelöf,Manchester United,143334,35,21/22
0,1,0,12,75.0,14,77.78,2,100.0,6,0,88.85,26,76.47,418,4,1,2,5,0,0,0,6,0,0,0,0,0,11,0,231,1,0,0.0,23,67.65,3,20,1,0,3,1,0,0.0,0,0,,0,0,0,Sven Botman,Lille,910046,1643,21/22
0,0,0,14,66.67,8,72.73,1,33.33,9,0,74.77,22,68.75,236,5,2,0,5,0,0,0,0,0,0,0,0,0,6,0,83,1,1,33.33,7,31.82,3,6,3,0,0,0,0,0.0,0,0,,0,0,0,André Almeida,Benfica,44636,3006,21/22
0,1,0,25,56.82,3,42.86,2,40.0,13,0,83.71,28,54.9,440,10,4,4,6,0,0,0,5,0,0,0,0,0,45,0,221,2,1,50.0,17,80.95,7,2,8,0,5,2,1,0.0,0,0,,0,0,0,Fred,Manchester United,243623,35,21/22
0,1,0,6,85.71,4,66.67,0,0.0,3,0,89.24,10,76.92,368,3,0,0,6,0,0,0,10,0,0,0,0,0,8,0,199,0,0,0.0,16,64.0,18,15,1,0,0,0,0,0.0,0,0,,0,0,0,Luís Neto,Sporting,59731,3001,21/22
0,2,0,21,55.26,8,50.0,3,75.0,14,0,89.05,29,53.7,536,4,6,5,7,0,0,0,9,0,0,0,0,0,59,0,244,0,0,0.0,12,70.59,7,7,5,0,7,2,2,0.0,0,0,,0,0,0,Adrien Rabiot,Juventus,250737,2687,21/22
0,1,0,17,54.84,16,53.33,1,100.0,10,0,83.55,33,54.1,1045,6,9,1,12,0,0,0,12,3,0,0,0,0,14,0,391,0,0,0.0,38,46.91,7,60,5,0,2,0,1,0.0,0,0,,0,0,0,Raúl Albiol,Villarreal,3041,2819,21/22
6,0,0,25,37.31,3,21.43,16,42.11,2,1,78.26,28,34.57,906,7,6,14,11,0,0,0,9,3,0,0,0,0,61,1,126,6,3,21.43,1,50.0,1,2,2,2,25,14,7,24.0,0,8,,0,0,0,Arnaut Danjuma,Villarreal,827064,2819,21/22
0,3,0,30,51.72,7,46.67,5,50.0,15,0,81.63,37,50.68,700,10,13,1,9,0,0,0,4,0,0,0,0,0,56,1,200,11,1,12.5,4,40.0,9,5,9,0,2,1,0,0.0,0,5,,0,0,0,Marcos Llorente,Atlético Madrid,353138,2836,21/22
0,2,0,18,56.25,12,60.0,2,66.67,13,2,85.91,30,57.69,501,3,5,4,8,0,0,0,12,0,0,0,0,0,110,3,311,8,4,26.67,11,50.0,11,5,4,0,6,0,4,0.0,0,0,,0,0,0,Oleksandr Zinchenko,Manchester City,287643,17,21/22
0,3,0,14,63.64,14,77.78,0,0.0,9,0,84.03,28,70.0,720,5,6,0,8,0,0,0,8,0,0,0,0,0,27,1,321,3,0,0.0,31,50.0,8,30,2,1,4,0,2,0.0,0,0,,0,0,0,José Fonte,Lille,27622,1643,21/22
0,1,0,26,66.67,5,62.5,6,50.0,12,0,84.87,31,65.96,537,8,5,1,7,0,0,0,8,0,0,0,0,0,33,0,230,2,0,0.0,10,34.48,6,18,1,0,1,0,0,0.0,0,0,,0,0,0,Tiago Djaló,Lille,892735,1643,21/22
2,0,0,8,34.78,10,47.62,2,50.0,3,0,75.38,18,40.91,341,3,7,5,6,0,0,0,6,1,0,0,0,0,20,0,49,4,0,0.0,3,100.0,1,2,2,1,10,3,1,20.0,0,4,,0,0,0,Jordan Siebatcheu,Young Boys,788786,2445,21/22
1,1,0,18,51.43,1,16.67,5,50.0,6,0,84.68,19,46.34,489,7,6,6,6,0,0,0,10,0,0,0,0,0,34,1,94,6,1,7.69,5,83.33,4,0,1,1,10,3,0,10.0,0,3,,0,0,0,Meschack Elia,Young Boys,862078,2445,21/22
0,1,0,27,60.0,5,62.5,7,77.78,13,0,89.61,32,60.38,523,7,4,8,6,0,0,0,7,2,0,0,0,0,79,1,302,6,0,0.0,12,75.0,5,4,4,1,3,1,1,0.0,0,2,,0,0,0,Frenkie de Jong,Barcelona,795222,2817,21/22
0,1,0,3,100.0,2,100.0,0,0.0,0,0,45.21,5,100.0,540,4,0,0,6,12,6,6,4,0,6,0,1,0,2,0,66,0,0,0.0,33,29.73,0,2,0,0,0,0,0,0.0,0,0,,0,1,0,Ivo Grbić,Lille,283847,1643,21/22
0,1,0,9,42.86,0,0.0,0,0.0,7,0,92.54,9,40.91,287,2,3,1,7,0,0,0,1,2,0,0,0,0,42,0,124,8,12,32.43,10,71.43,3,5,5,0,7,2,2,0.0,0,0,,0,0,1,Federico Dimarco,Inter,284361,2697,21/22
2,3,0,19,47.5,9,37.5,6,40.0,5,0,73.91,28,43.75,322,9,8,3,5,0,0,0,6,1,0,0,0,0,23,1,51,2,0,0.0,1,50.0,1,4,2,1,9,4,4,22.22,1,1,,0,0,0,Lukas Nmecha,VfL Wolfsburg,803185,2524,21/22
1,2,0,18,47.37,12,48.0,3,75.0,12,1,85.34,30,47.62,680,3,9,4,9,0,0,0,6,2,0,0,0,0,131,1,425,2,3,16.67,4,19.05,9,9,7,0,3,3,0,33.33,0,0,,0,0,0,César Azpilicueta,Chelsea,21555,38,21/22
0,2,0,23,50.0,8,53.33,7,77.78,11,1,87.67,31,50.82,810,5,10,3,9,0,0,0,11,1,0,0,0,0,58,1,327,6,0,0.0,33,75.0,12,15,8,0,2,1,1,0.0,0,0,,0,0,1,Julian Weigl,Benfica,237068,3006,21/22
0,2,0,15,68.18,11,61.11,1,50.0,12,0,94.53,26,65.0,796,2,4,1,9,0,0,0,8,1,0,0,0,0,89,0,674,0,0,0.0,33,66.0,11,19,2,2,5,1,0,0.0,0,1,,0,0,0,Aymeric Laporte,Manchester City,149734,17,21/22
3,2,0,20,52.63,12,63.16,4,66.67,3,1,70.67,32,56.14,583,14,5,4,8,0,0,0,12,1,0,0,0,0,31,1,106,7,0,0.0,5,71.43,5,5,7,7,16,8,1,18.75,3,5,,0,0,0,Paulinho,Sporting,205790,3001,21/22
3,0,0,28,50.0,2,11.76,10,66.67,6,0,79.72,30,41.1,679,12,4,16,8,0,0,0,8,0,0,0,0,0,43,0,114,7,1,100.0,3,100.0,3,2,3,2,12,5,2,25.0,0,1,,0,0,0,Jonathan David,Lille,935564,1643,21/22
1,1,0,5,26.32,0,0.0,1,20.0,2,1,78.48,5,22.73,205,2,5,1,4,0,0,0,4,0,0,0,0,0,16,1,62,3,1,20.0,2,22.22,0,1,4,0,4,3,0,25.0,0,0,,0,0,0,Bruno Tabata,Sporting,845433,3001,21/22
0,1,0,39,48.15,8,61.54,14,58.33,14,1,88.83,47,50.0,703,11,17,7,8,0,0,0,8,0,0,0,0,0,144,1,334,6,0,0.0,13,81.25,6,12,11,1,8,5,2,0.0,0,1,,0,0,0,Ryan Gravenberch,Ajax,904897,2953,21/22
0,0,0,10,55.56,5,71.43,1,50.0,9,0,88.94,15,60.0,347,0,4,0,4,0,0,0,7,0,0,0,0,0,18,0,185,1,0,0.0,12,52.17,7,7,4,0,2,1,0,0.0,0,0,,0,0,0,Mohamed Camara,Young Boys,881038,2445,21/22
0,0,0,16,53.33,5,71.43,10,71.43,3,0,89.51,21,56.76,343,3,5,5,4,0,0,0,8,1,0,0,0,0,69,1,145,6,2,33.33,9,75.0,0,0,0,1,10,3,3,0.0,0,0,,0,0,0,Pedrinho,Shakhtar Donetsk,874030,3313,21/22
0,0,0,1,100.0,6,100.0,1,100.0,0,0,71.76,7,100.0,360,1,0,0,4,11,6,5,6,0,1,0,6,0,1,0,61,0,0,0.0,22,47.83,0,11,0,0,0,0,0,0.0,0,0,,0,0,0,Stanislav Kritsyuk,Zenit St. Petersburg,236158,2321,21/22
0,1,0,8,57.14,13,72.22,2,50.0,3,0,95.13,21,65.63,637,3,3,1,8,0,0,0,5,0,0,0,0,0,92,0,527,0,0,0.0,35,85.37,3,8,0,3,7,1,2,0.0,0,0,,0,1,0,John Stones,Manchester City,152077,17,21/22
2,0,0,14,46.67,2,18.18,7,53.85,3,1,83.08,16,39.02,368,4,4,4,7,0,0,0,4,2,0,0,0,0,60,0,108,7,1,33.33,3,75.0,1,0,3,1,6,2,0,33.33,0,1,,0,0,0,Christian Pulišić,Chelsea,817957,38,21/22
1,0,0,30,50.85,4,66.67,15,60.0,10,0,80.84,34,52.31,448,5,5,4,8,0,0,0,2,0,0,0,0,0,46,0,135,3,0,0.0,4,80.0,8,1,11,0,9,3,5,11.11,1,1,,0,0,0,Jamal Musiala,FC Bayern München,1010231,2672,21/22
0,0,0,13,61.9,6,46.15,1,100.0,11,1,90.68,19,55.88,663,1,6,0,8,0,0,0,12,1,0,0,0,0,43,1,428,2,0,0.0,32,68.09,8,15,3,0,4,1,3,0.0,0,0,,0,0,0,Rúben Dias,Manchester City,318941,17,21/22
0,3,0,30,52.63,5,45.45,11,50.0,12,3,90.61,35,51.47,867,7,7,8,10,0,0,0,11,0,0,0,0,0,78,1,357,5,3,23.08,19,82.61,7,16,1,0,2,0,0,0.0,0,0,,0,0,0,Ferland Mendy,Real Madrid,792073,2829,21/22
3,1,0,7,25.0,2,40.0,2,16.67,3,0,60.56,9,27.27,345,2,5,6,6,0,0,0,3,0,0,0,0,0,21,2,43,7,0,0.0,3,100.0,1,0,1,2,7,5,1,42.86,1,3,,0,0,0,Noah Okafor,Red Bull Salzburg,865523,2046,21/22
1,0,0,5,45.45,2,100.0,4,80.0,0,0,81.25,7,53.85,49,1,2,3,4,0,0,0,1,0,0,0,0,0,7,0,13,0,0,0.0,0,0.0,0,0,1,0,3,1,1,33.33,0,1,,0,0,0,Eric Maxim Choupo-Moting,FC Bayern München,21626,2672,21/22
1,1,0,18,51.43,0,0.0,2,66.67,11,0,87.01,18,46.15,333,5,6,1,6,0,0,0,4,0,0,0,0,0,46,0,201,2,2,66.67,3,33.33,7,4,10,0,3,2,1,33.33,0,0,,0,0,0,Ander Herrera,Paris Saint-Germain,82474,1644,21/22
0,1,0,24,55.81,5,45.45,8,61.54,13,3,72.6,29,53.7,540,3,4,1,6,0,0,0,8,3,0,0,0,0,22,2,106,4,8,40.0,6,26.09,5,17,9,1,3,1,0,0.0,1,1,,0,0,0,Cristiano,Sheriff Tiraspol,886239,5173,21/22
0,3,0,41,59.42,2,22.22,20,76.92,12,2,81.48,43,55.13,509,9,4,10,6,0,0,0,12,1,0,0,0,0,36,0,176,5,1,100.0,17,58.62,7,9,8,0,1,1,0,0.0,0,0,,0,0,0,Matheus Nunes,Sporting,945122,3001,21/22
0,1,0,3,60.0,3,75.0,0,0.0,3,1,86.09,6,66.67,146,0,2,0,3,0,0,0,2,0,0,0,0,0,14,1,99,1,0,0.0,4,36.36,3,2,0,0,2,0,0,0.0,0,0,,0,0,0,Perr Schuurs,Ajax,831677,2953,21/22
0,0,0,0,0.0,0,0.0,0,0.0,0,0,77.22,0,0.0,270,0,0,0,3,17,12,5,8,1,0,1,0,1,0,0,61,0,0,0.0,14,56.0,0,1,0,0,0,0,0,0.0,0,0,,0,2,0,Anatoliy Trubin,Shakhtar Donetsk,966616,3313,21/22
0,0,0,6,46.15,7,41.18,0,0.0,5,0,84.89,13,43.33,270,1,2,0,3,0,0,0,3,1,0,0,0,0,7,0,118,0,0,0.0,14,53.85,3,16,5,1,2,1,0,0.0,0,0,,0,0,0,Simon Kjær,Milan,21535,2692,21/22
0,0,0,0,0.0,1,100.0,0,0.0,0,0,86.67,1,100.0,266,0,0,0,3,6,3,3,2,0,2,0,2,0,0,0,65,0,0,0.0,11,57.89,0,3,0,0,0,0,0,0.0,0,0,,0,2,0,Andriy Pyatov,Shakhtar Donetsk,15456,3313,21/22
0,2,0,21,65.63,6,60.0,0,0.0,13,0,88.8,27,64.29,540,8,5,0,6,0,0,0,10,1,0,0,0,0,16,0,214,0,0,0.0,20,62.5,10,29,5,1,2,0,0,0.0,0,0,,0,0,0,Illia Zabarnyi,Dynamo Kyiv,1023567,3305,21/22
0,1,0,22,43.14,9,50.0,5,50.0,10,0,85.42,31,44.93,546,7,11,9,8,0,0,0,3,1,0,0,0,0,92,1,246,10,12,38.71,10,50.0,8,2,7,1,12,4,4,0.0,0,0,,0,0,0,Marcos Alonso,Chelsea,69408,38,21/22
2,1,0,18,43.9,3,37.5,7,43.75,8,0,78.08,21,42.86,350,3,6,3,5,0,0,0,9,1,0,0,0,0,25,0,57,2,1,50.0,1,50.0,2,1,5,1,12,5,3,16.67,0,3,,0,0,0,Fernando,Shakhtar Donetsk,911195,3313,21/22
