goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id,Year
0,0,0,0,0.0,0,0.0,0,0.0,0,0,100.0,0,0.0,12,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Amine Gouiri,Olympique Lyonnais,859026,1649,19/20
0,1,0,7,30.43,3,75.0,1,50.0,4,0,73.58,10,37.04,132,2,9,5,4,0,0,0,1,1,0,0,0,0,22,0,39,2,0,0.0,0,0.0,1,0,1,0,2,0,2,0.0,0,1,,0,0,0,Charles De Ketelaere,Club Brugge KV,960441,2888,19/20
0,0,0,4,26.67,5,31.25,2,25.0,1,0,75.41,9,29.03,287,1,2,2,4,0,0,0,3,2,0,0,0,0,21,0,46,2,1,25.0,0,0.0,0,2,1,2,8,1,1,0.0,2,0,,0,0,0,Karl Toko Ekambi,Olympique Lyonnais,842931,1649,19/20
0,2,0,14,53.85,0,0.0,0,0.0,7,0,84.68,14,50.0,245,7,5,2,3,0,0,0,6,0,0,0,0,0,19,0,94,0,0,0.0,1,16.67,4,7,4,0,1,0,1,0.0,0,0,,0,0,0,Serhiy Bolbat,Shakhtar Donetsk,336889,3313,19/20
0,0,0,2,20.0,11,40.74,0,0.0,1,0,43.33,13,35.14,178,3,5,1,3,0,0,0,5,0,0,0,0,0,2,0,13,0,0,0.0,0,0.0,0,4,0,1,4,2,1,0.0,0,2,,0,0,0,Milan Pavkov,FK Crvena zvezda,804183,5149,19/20
0,0,0,4,36.36,6,40.0,1,33.33,1,0,65.71,10,38.46,161,2,3,1,3,0,0,0,5,0,0,0,0,0,6,0,23,0,0,0.0,0,0.0,0,1,1,2,8,2,4,0.0,0,2,,0,0,0,Florin Andone,Galatasaray,235444,3061,19/20
0,1,0,4,36.36,2,66.67,2,33.33,0,0,77.27,6,42.86,97,2,0,1,6,0,0,0,2,1,0,0,0,0,24,0,34,3,2,25.0,3,75.0,1,0,2,0,5,0,5,0.0,0,0,,0,0,0,Matteo Politano,Napoli,235672,2714,19/20
0,0,0,13,52.0,12,48.0,6,85.71,3,0,78.43,25,50.0,221,5,10,6,5,0,0,0,7,2,0,0,0,0,10,0,40,3,0,0.0,3,75.0,0,3,0,4,8,3,2,0.0,0,3,,0,0,0,Paul Onuachu,KRC Genk,295123,2890,19/20
0,1,0,13,39.39,4,30.77,5,62.5,2,0,78.07,17,36.96,334,6,7,9,4,0,0,0,8,0,0,0,0,0,33,1,89,3,1,33.33,1,25.0,0,4,3,1,4,1,1,0.0,0,2,,0,0,0,Ryan Babel,Galatasaray,1876,3061,19/20
0,0,0,3,60.0,0,0.0,0,0.0,1,0,75.0,3,42.86,26,2,0,1,2,0,0,0,1,0,0,0,0,0,3,0,6,0,0,0.0,0,0.0,1,0,1,0,0,0,0,0.0,0,0,,0,0,0,Aleksey Sutormin,Zenit St. Petersburg,799136,2321,19/20
0,0,0,2,20.0,3,60.0,0,0.0,1,0,77.78,5,33.33,36,1,3,3,2,0,0,0,1,0,0,0,0,0,4,0,7,0,0,0.0,0,0.0,0,0,1,0,2,1,0,0.0,0,0,,0,0,0,Abdulla Yusuf Helal,Slavia Praha,786166,2216,19/20
0,0,0,2,25.0,2,33.33,1,33.33,0,0,71.43,4,28.57,35,1,2,1,1,0,0,0,1,0,0,0,0,0,3,0,5,1,0,0.0,0,0.0,0,0,1,0,3,1,1,0.0,0,0,0.26,0,0,0,Fernando,Red Bull Salzburg,911195,2046,23/24
0,0,0,37,40.66,9,60.0,17,38.64,16,1,74.1,46,43.4,557,4,5,17,8,0,0,0,8,1,0,0,0,0,60,1,123,5,2,16.67,0,0.0,2,2,6,0,10,2,5,0.0,0,4,0.3,0,1,0,Elias Achouri,FC København,945204,1284,23/24
0,2,0,9,34.62,4,40.0,4,66.67,1,1,70.27,13,36.11,338,4,9,3,7,0,0,0,5,0,0,0,0,0,16,1,52,3,0,0.0,0,0.0,1,0,4,0,6,3,1,0.0,0,0,0.57,0,1,0,Yussuf Poulsen,RB Leipzig,135264,36360,23/24
0,0,0,2,40.0,2,20.0,0,0.0,1,0,87.72,4,26.67,217,1,1,2,6,0,0,0,1,0,0,0,0,0,23,0,50,3,0,0.0,3,100.0,0,0,0,1,7,2,1,0.0,0,1,0.94,0,0,0,Abel Ruíz,Sporting Braga,826013,2999,23/24
0,0,0,2,33.33,0,0.0,2,66.67,0,1,86.67,2,25.0,53,0,0,3,4,0,0,0,2,1,0,0,0,0,9,1,13,2,0,0.0,0,0.0,1,1,0,0,0,0,0,0.0,0,2,,0,0,0,Anthony Martial,Manchester United,191176,35,23/24
0,0,0,4,66.67,3,75.0,0,0.0,1,0,72.0,7,70.0,148,3,1,0,5,0,0,0,7,0,0,0,0,0,8,0,18,1,1,33.33,0,0.0,0,0,0,1,10,3,4,0.0,0,0,1.48,0,0,0,Ayase Ueda,Feyenoord,985823,2959,23/24
0,1,0,17,54.84,2,40.0,12,70.59,2,0,77.23,19,52.78,201,3,3,2,6,0,0,0,5,0,0,0,0,0,35,0,78,7,2,40.0,2,66.67,1,1,4,0,3,0,1,0.0,0,1,0.06,0,0,0,Vladimir Lučić,FK Crvena zvezda,1029788,5149,23/24
0,1,0,2,25.0,13,43.33,0,0.0,1,0,51.35,15,39.47,211,1,3,2,6,0,0,0,2,1,0,0,0,0,10,1,19,4,1,100.0,0,0.0,0,3,0,0,8,3,3,0.0,0,1,0.53,0,0,0,Petar Ratkov,Red Bull Salzburg,1101942,2046,23/24
0,0,0,1,20.0,0,0.0,1,50.0,0,1,66.67,1,20.0,47,0,1,1,3,0,0,0,0,0,0,0,0,0,2,1,4,1,0,0.0,0,0.0,0,0,1,0,2,1,0,0.0,0,0,0.07,0,0,0,Noah Okafor,Milan,865523,2692,23/24
0,1,0,2,16.67,0,0.0,1,33.33,0,0,80.0,2,14.29,68,1,2,4,2,0,0,0,0,0,0,0,0,0,7,0,16,0,0,0.0,1,50.0,0,0,2,0,0,0,0,0.0,0,0,,0,0,0,Jota,Benfica,845786,3006,19/20
0,0,0,3,21.43,0,0.0,1,100.0,2,0,82.61,3,18.75,80,0,5,3,2,0,0,0,1,0,0,0,0,0,7,0,19,0,0,0.0,1,100.0,3,0,3,4,7,0,2,0.0,0,1,,0,0,0,Matheus Cunha,RB Leipzig,886363,36360,19/20
0,0,0,0,0.0,0,0.0,0,0.0,0,0,77.27,0,0.0,69,0,2,4,1,0,0,0,0,1,0,0,0,0,13,0,17,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,,0,0,0,Ademola Lookman,RB Leipzig,824200,36360,19/20
0,0,0,0,0.0,0,0.0,0,0.0,0,0,87.5,0,0.0,27,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,7,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,,0,0,0,Dentinho,Shakhtar Donetsk,108482,3313,19/20
0,1,0,20,40.0,2,33.33,3,16.67,11,0,94.74,22,39.29,355,6,7,4,5,0,0,0,14,0,0,0,0,0,23,0,72,2,1,100.0,0,0.0,1,1,7,0,5,3,0,0.0,1,1,,0,0,0,Rajiv Van La Parra,FK Crvena zvezda,38096,5149,19/20
0,0,0,3,18.75,9,31.03,0,0.0,0,0,56.67,12,26.67,210,4,5,3,3,0,0,0,5,0,0,0,0,0,8,0,17,1,1,100.0,0,0.0,0,2,4,1,3,1,0,0.0,1,2,,0,0,0,Tomané,FK Crvena zvezda,126076,5149,19/20
0,2,0,20,31.25,1,20.0,4,33.33,11,0,68.42,21,30.43,450,5,11,16,8,0,0,0,5,0,0,0,0,0,32,1,78,4,0,0.0,1,16.67,5,4,9,2,8,3,3,0.0,0,1,,0,0,0,Ángel Correa,Atlético Madrid,316152,2836,19/20
0,0,0,16,55.17,1,50.0,7,53.85,6,2,96.51,17,54.84,174,3,0,5,5,0,0,0,1,0,0,0,0,0,32,0,83,6,4,80.0,2,100.0,1,0,2,0,6,0,5,0.0,0,1,0.39,0,0,0,Reiss Nelson,Arsenal,826139,42,23/24
0,0,0,7,46.67,0,0.0,3,37.5,3,0,83.33,7,43.75,97,1,0,2,2,0,0,0,2,0,0,0,0,0,12,0,25,3,1,50.0,1,50.0,1,0,1,0,2,1,1,0.0,0,0,0.04,0,0,0,Michael Johnston,Celtic,847125,2352,23/24
0,0,0,5,41.67,2,40.0,2,50.0,2,0,74.07,7,41.18,92,1,3,3,2,0,0,0,2,0,0,0,0,0,10,0,20,2,0,0.0,0,0.0,0,1,0,0,4,1,1,0.0,0,0,0.25,0,0,0,André Silva,Real Sociedad,190159,2824,23/24
0,0,0,39,51.32,1,25.0,13,54.17,17,1,80.17,40,50.0,546,9,5,5,8,0,0,0,6,1,0,0,0,0,56,2,186,11,2,25.0,2,28.57,12,5,16,2,9,1,5,0.0,0,0,0.65,0,0,0,Felipe Anderson,Lazio,152276,2699,23/24
0,1,0,15,68.18,7,31.82,8,80.0,6,0,69.49,22,50.0,231,1,1,2,6,0,0,0,2,1,0,0,0,0,14,0,41,4,0,0.0,0,0.0,1,2,2,2,7,3,0,0.0,0,1,1.25,0,0,0,Petar Musa,Benfica,827668,3006,23/24
0,1,0,3,75.0,0,0.0,1,50.0,2,0,72.73,3,50.0,66,0,1,0,2,0,0,0,1,0,0,0,0,0,4,0,8,3,0,0.0,0,0.0,0,3,0,0,2,0,0,0.0,0,2,0.12,0,0,0,Sekou Koita,Red Bull Salzburg,822710,2046,23/24
0,4,0,19,39.58,4,50.0,7,43.75,5,0,83.02,23,41.07,378,7,9,6,7,0,0,0,5,1,0,0,0,0,44,0,88,1,2,10.53,2,50.0,2,3,6,0,16,5,4,0.0,2,5,0.69,0,0,0,Hirving Lozano,PSV Eindhoven,385320,2952,23/24
0,0,0,5,55.56,0,0.0,2,100.0,2,0,86.21,5,45.45,119,1,1,2,6,0,0,0,1,0,0,0,0,0,23,0,50,3,0,0.0,2,50.0,0,0,1,0,8,3,2,0.0,0,0,0.43,0,0,0,Marco Asensio,Paris Saint-Germain,361004,1644,23/24
0,1,0,29,54.72,2,40.0,4,36.36,10,0,79.28,31,53.45,439,15,4,6,6,0,0,0,5,0,0,0,0,0,43,1,88,3,1,33.33,1,16.67,2,1,7,1,6,2,3,0.0,1,0,0.59,0,0,0,Anthony Gordon,Newcastle United,914902,39,23/24
0,0,0,6,75.0,4,40.0,0,0.0,3,1,59.52,10,55.56,163,3,2,0,4,0,0,0,4,0,0,0,0,0,10,1,25,3,0,0.0,1,50.0,0,2,0,1,4,1,1,0.0,0,2,0.45,0,0,0,Jean-Pierre Nsame,Young Boys,231614,2445,23/24
0,0,0,6,66.67,0,0.0,3,75.0,2,1,73.68,6,60.0,85,1,1,1,2,0,0,0,0,0,0,0,0,0,10,2,28,3,1,100.0,1,50.0,2,0,0,0,3,0,2,0.0,0,1,,0,0,0,Maximilian Philipp,Borussia Dortmund,171927,2673,18/19
0,0,0,0,0.0,1,100.0,0,0.0,0,0,0.0,1,100.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,,0,0,0,Erencan Yardımcı,Galatasaray,989168,3061,19/20
0,0,0,0,0.0,0,0.0,0,0.0,0,0,100.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Danylo Sikan,Shakhtar Donetsk,945479,3313,19/20
0,0,0,1,50.0,0,0.0,1,100.0,0,0,50.0,1,50.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,,0,0,0,Musa Barrow,Atalanta,916680,2686,19/20
0,0,0,0,0.0,0,0.0,0,0.0,0,0,33.33,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0.0,0,0,,0,0,0,Sekou Koita,Red Bull Salzburg,822710,2046,19/20
0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,,0,0,0,Joshua Zirkzee,FC Bayern München,917007,2672,19/20
0,0,0,3,50.0,1,25.0,1,50.0,0,0,50.0,4,40.0,100,2,0,1,2,0,0,0,1,0,0,0,0,0,3,0,5,0,0,0.0,0,0.0,0,2,1,1,1,1,0,0.0,0,1,0.79,0,0,0,Ayase Ueda,Feyenoord,985823,2959,24/25
0,0,0,3,37.5,1,100.0,1,25.0,1,0,66.67,4,44.44,90,1,0,2,1,0,0,0,3,1,0,0,0,0,4,0,8,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0.0,0,0,,0,0,0,Santiago Giménez,Feyenoord,892141,2959,24/25
0,0,0,2,50.0,3,50.0,0,0.0,1,0,61.11,5,50.0,100,1,1,1,2,0,0,0,0,0,0,0,0,0,6,0,11,1,0,0.0,0,0.0,1,0,0,2,3,2,0,0.0,0,0,0.94,0,0,0,Mateo Retegui,Atalanta,914501,2686,24/25
0,0,0,2,33.33,1,33.33,0,0.0,1,0,83.33,3,33.33,40,1,2,1,2,0,0,0,1,0,0,0,0,0,3,0,10,0,0,0.0,0,0.0,0,0,1,1,0,0,0,0.0,0,0,,0,0,0,Portu,Girona FC,218616,24264,24/25
0,0,0,51,50.5,5,55.56,29,56.86,8,1,83.88,56,50.91,672,14,8,16,8,0,0,0,11,1,0,0,0,0,96,1,229,20,5,20.0,17,80.95,4,2,4,1,17,3,8,0.0,0,0,0.93,0,0,1,Khvicha Kvaratskhelia,Napoli,889259,2714,23/24
0,2,0,41,50.62,1,16.67,23,62.16,9,2,79.84,42,48.28,579,9,8,8,10,0,0,0,8,0,0,0,0,0,107,4,194,11,6,28.57,7,70.0,7,1,10,3,21,3,7,0.0,1,1,1.72,0,0,0,Lamine Yamal,Barcelona,1402912,2817,23/24
0,0,0,18,62.07,1,100.0,13,65.0,2,0,78.18,19,63.33,166,3,0,1,2,0,0,0,4,2,0,0,0,0,27,1,43,5,4,50.0,7,100.0,1,0,3,1,9,4,3,0.0,0,0,0.46,0,0,0,Noa Lang,PSV Eindhoven,875136,2952,23/24
0,1,0,16,42.11,4,28.57,3,42.86,6,2,86.33,20,38.46,519,7,6,5,6,0,0,0,4,0,0,0,0,0,74,3,221,17,8,29.63,17,89.47,6,4,10,1,7,2,2,0.0,0,5,,0,0,0,José Callejón,Napoli,40965,2714,18/19
0,0,0,12,48.0,2,66.67,3,60.0,6,1,84.68,14,50.0,230,4,6,5,3,0,0,0,4,1,0,0,0,0,38,0,94,4,1,100.0,4,66.67,4,1,0,0,2,2,0,0.0,0,0,,0,0,0,Aleksandr Golovin,AS Monaco,318963,1653,18/19
0,0,0,13,48.15,3,60.0,8,61.54,0,1,79.07,16,50.0,243,5,2,3,5,0,0,0,1,0,0,0,0,0,31,1,68,5,1,16.67,2,100.0,2,1,4,1,8,3,3,0.0,0,1,0.74,0,0,0,Gustav Isaksen,Lazio,976381,2699,23/24
0,0,0,4,50.0,0,0.0,0,0.0,2,1,85.71,4,50.0,87,2,2,0,3,0,0,0,0,0,0,0,0,0,9,0,18,1,0,0.0,0,0.0,0,1,1,0,2,0,0,0.0,0,1,0.07,0,0,0,Jacob Murphy,Newcastle United,372336,39,23/24
0,1,0,41,73.21,3,75.0,8,57.14,8,0,80.0,44,73.33,464,25,2,4,6,0,0,0,8,1,0,0,0,0,33,0,136,3,2,28.57,3,60.0,5,1,3,0,7,3,3,0.0,0,2,0.23,0,0,0,Mattia Zaccagni,Lazio,293581,2699,23/24
0,1,0,1,25.0,2,100.0,0,0.0,0,0,75.0,3,50.0,30,1,2,0,2,0,0,0,0,0,0,0,0,0,4,2,6,2,0,0.0,0,0.0,0,0,0,0,5,1,3,0.0,1,0,0.56,0,0,0,Luka Jović,Milan,319129,2692,23/24
0,0,0,12,66.67,10,45.45,1,100.0,3,0,64.52,22,55.0,301,8,2,4,5,0,0,0,5,1,0,0,0,0,13,0,40,1,1,33.33,1,50.0,1,8,1,1,6,2,1,0.0,0,5,0.93,0,0,0,Kevin Behrens,1. FC Union Berlin,164171,2547,23/24
0,2,0,18,42.86,19,76.0,2,50.0,10,1,66.15,37,55.22,468,6,8,10,6,0,0,0,9,1,0,0,0,0,43,2,127,5,2,16.67,9,64.29,5,8,5,1,9,2,4,0.0,0,3,0.51,0,0,0,Florian Sotoca,RC Lens,788921,1648,23/24
0,2,0,20,54.05,22,56.41,5,71.43,1,1,72.0,42,55.26,341,14,11,5,6,0,0,0,7,1,0,0,0,0,21,1,54,3,0,0.0,1,100.0,0,2,0,1,14,1,2,0.0,0,1,1.1,0,0,0,Simon Banza,Sporting Braga,825945,2999,23/24
0,0,0,0,0.0,0,0.0,0,0.0,0,0,75.0,0,0.0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Ricardo Pepi,PSV Eindhoven,986395,2952,24/25
0,0,0,1,14.29,0,0.0,0,0.0,1,0,94.74,1,14.29,35,0,1,3,2,0,0,0,0,0,0,0,0,0,8,0,18,0,0,0.0,3,100.0,0,0,1,0,0,0,0,0.0,0,0,,0,0,0,Ansu Fati,Barcelona,962883,2817,24/25
0,0,0,0,0.0,0,0.0,0,0.0,0,0,100.0,0,0.0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Petar Ratkov,Red Bull Salzburg,1101942,2046,24/25
0,0,0,1,50.0,0,0.0,1,100.0,0,0,85.71,1,50.0,44,0,1,0,2,0,0,0,1,1,0,0,0,0,2,0,6,0,0,0.0,0,0.0,0,0,0,0,1,0,0,0.0,0,1,0.03,0,0,0,Alan Virginius,Young Boys,1048014,2445,24/25
0,1,0,24,46.15,1,12.5,6,37.5,5,1,70.97,25,41.67,453,13,4,6,6,0,0,0,4,1,0,0,0,0,56,2,110,12,14,28.0,7,50.0,3,2,9,1,11,1,7,0.0,0,3,,0,0,0,Matteo Politano,Inter,235672,2697,18/19
0,0,0,21,46.67,2,33.33,12,75.0,2,1,78.3,23,45.1,462,7,4,9,6,0,0,0,11,0,0,0,0,0,35,0,83,8,9,25.0,3,50.0,1,4,7,1,14,8,3,0.0,0,0,,0,0,0,Yevhen Konoplyanka,FC Schalke 04,41309,2530,18/19
0,1,0,12,50.0,4,50.0,4,50.0,4,1,82.43,16,50.0,263,4,3,2,4,0,0,0,2,1,0,0,0,0,24,0,61,3,1,50.0,3,60.0,3,3,3,0,6,4,1,0.0,0,0,,0,0,2,Stephan El Shaarawy,Roma,45925,2702,18/19
0,0,0,2,100.0,0,0.0,1,100.0,1,0,60.87,2,28.57,82,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0.0,1,100.0,2,0,0,0,2,1,0,0.0,0,0,,0,0,0,Jelle Vossen,Club Brugge KV,45946,2888,18/19
0,0,0,26,41.94,5,33.33,11,57.89,7,2,76.03,31,40.26,516,8,8,15,6,0,0,0,7,3,0,0,0,0,82,2,203,19,9,42.86,3,27.27,11,2,8,1,12,4,3,0.0,1,3,,0,0,0,Aleksei Miranchuk,Lokomotiv Moscow,324353,2320,18/19
0,2,0,33,47.83,1,12.5,16,57.14,4,1,82.51,34,44.16,551,13,8,18,8,0,0,0,5,1,0,0,0,0,44,5,151,11,10,34.48,14,77.78,5,3,0,1,13,3,4,0.0,0,1,,0,0,0,Federico Bernardeschi,Juventus,294597,2687,18/19
0,0,0,25,59.52,0,0.0,11,57.89,6,2,80.0,25,58.14,234,8,3,5,4,0,0,0,6,0,0,0,0,0,22,1,52,5,0,0.0,1,25.0,0,0,1,0,9,3,4,0.0,0,2,,0,0,0,Vinícius Júnior,Real Madrid,868812,2829,18/19
0,0,0,0,0.0,0,0.0,0,0.0,0,0,100.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Federico Chiesa,Liverpool,845386,44,24/25
0,0,0,0,0.0,0,0.0,0,0.0,0,0,100.0,0,0.0,11,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,5,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,,0,0,0,Chemsdine Talbi,Club Brugge KV,1142675,2888,24/25
0,0,0,1,11.11,0,0.0,0,0.0,1,0,82.35,1,8.33,97,0,3,1,2,0,0,0,1,0,0,0,0,0,8,0,14,2,0,0.0,1,100.0,0,0,2,2,2,1,0,0.0,0,1,0.68,0,0,0,Diogo Jota,Liverpool,606164,44,24/25
0,0,0,0,0.0,0,0.0,0,0.0,0,0,66.67,0,0.0,24,0,1,1,2,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0.0,0,0.0,0,0,0,0,1,0,1,0.0,0,0,0.04,0,0,0,Romeo Vermant,Club Brugge KV,1069336,2888,24/25
0,0,0,1,50.0,0,0.0,0,0.0,0,0,100.0,1,50.0,59,1,1,0,1,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0.0,0,0.0,0,1,0,1,1,0,0,0.0,0,2,0.14,0,0,0,Donyell Malen,Borussia Dortmund,803039,2673,24/25
0,0,0,10,40.0,2,33.33,3,37.5,3,0,75.58,12,38.71,210,4,2,6,4,0,0,0,3,0,0,0,0,0,33,0,65,3,3,23.08,3,60.0,1,0,2,0,4,1,3,0.0,0,1,,0,0,0,Alexis Sánchez,Manchester United,34120,35,18/19
0,0,0,2,33.33,2,40.0,1,100.0,1,0,77.27,4,36.36,159,0,1,2,3,0,0,0,2,0,0,0,0,0,14,0,34,0,0,0.0,0,0.0,2,1,1,0,5,3,0,0.0,1,0,,0,0,0,Martin Terrier,Olympique Lyonnais,846445,1649,18/19
0,0,0,0,0.0,0,0.0,0,0.0,0,0,100.0,0,0.0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,0,0.0,0,0,0,0,2,1,1,0.0,0,1,,0,0,0,Maximiliano Romero,PSV Eindhoven,792585,2952,18/19
0,0,0,8,61.54,4,66.67,1,25.0,3,1,66.67,12,63.16,130,5,2,1,6,0,0,0,3,0,0,0,0,0,9,1,14,1,0,0.0,0,0.0,0,1,0,0,3,1,1,0.0,0,0,,0,0,0,Hernâni,FC Porto,143587,3002,18/19
0,0,0,0,0.0,3,100.0,0,0.0,0,0,72.73,3,50.0,65,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0.0,1,100.0,0,0,1,0,1,0,0,0.0,0,2,0.04,0,0,0,Gustaf Nilsson,Club Brugge KV,572286,2888,24/25
0,0,0,0,0.0,0,0.0,0,0.0,0,0,100.0,0,0.0,27,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0.0,0,0.0,0,1,1,0,1,0,1,0.0,0,0,0.14,0,0,0,Yang Hyun-Jun,Celtic,1103531,2352,24/25
0,0,0,2,40.0,0,0.0,0,0.0,2,0,64.71,2,40.0,60,0,0,0,2,0,0,0,2,0,0,0,0,0,4,1,11,2,2,100.0,0,0.0,0,0,0,1,1,0,1,0.0,0,0,0.18,0,0,0,Antonio Nusa,RB Leipzig,1121923,36360,24/25
0,0,0,0,0.0,0,0.0,0,0.0,0,0,100.0,0,0.0,19,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,4,0,0,0.0,0,0.0,1,1,0,0,0,0,0,0.0,0,0,,0,0,0,Julián Carranza,Feyenoord,895591,2959,24/25
0,0,0,1,50.0,0,0.0,0,0.0,0,0,75.0,1,50.0,29,1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Sandro Kulenović,GNK Dinamo Zagreb,826026,2032,24/25
0,0,0,0,0.0,0,0.0,0,0.0,0,0,50.0,0,0.0,30,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0.0,0,0.0,0,0,2,0,0,0,0,0.0,0,0,,0,0,0,Giuliano Simeone,Atlético Madrid,1099352,2836,24/25
0,0,0,0,0.0,0,0.0,0,0.0,0,0,100.0,0,0.0,29,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,,0,0,0,Maximilian Beier,Borussia Dortmund,980628,2673,24/25
0,1,0,0,0.0,0,0.0,0,0.0,0,0,80.0,0,0.0,45,0,1,1,1,0,0,0,0,1,0,0,0,0,2,0,4,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,3,,0,0,0,Meschack Elia,Young Boys,862078,2445,24/25
0,0,0,0,0.0,0,0.0,0,0.0,0,0,100.0,0,0.0,15,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,,0,0,0,Pau Víctor,Barcelona,1031567,2817,24/25
0,0,0,1,50.0,0,0.0,0,0.0,0,0,100.0,1,33.33,13,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0.0,0,0,0,1,2,2,0,0.0,0,0,0.11,0,0,0,Conrad Harder,Sporting,1494826,3001,24/25
0,0,0,4,26.67,2,66.67,1,25.0,1,0,66.67,6,33.33,72,2,3,5,2,0,0,0,3,0,0,0,0,0,5,0,10,0,0,0.0,0,0.0,0,0,0,0,3,2,1,0.0,0,0,0.14,0,0,0,Alexander Sørloth,Atlético Madrid,309078,2836,24/25
0,0,0,4,57.14,1,25.0,1,100.0,1,0,61.54,5,45.45,92,2,2,0,2,0,0,0,1,1,0,0,0,0,1,0,8,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0.0,0,3,,0,0,0,Seedy Jatta,SK Sturm Graz,1024876,2051,24/25
0,1,0,24,61.54,2,40.0,6,46.15,5,0,78.4,26,59.09,318,13,3,2,4,0,0,0,4,0,0,0,0,0,47,0,98,0,0,0.0,2,66.67,2,0,3,0,10,1,5,0.0,0,1,,0,0,0,Gonçalo Guedes,Valencia,280979,2828,18/19
0,0,0,1,100.0,0,0.0,1,100.0,0,0,40.0,1,100.0,26,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0.0,0,0.0,1,0,0,0,1,1,0,0.0,0,1,,0,0,0,Timur Zhamaletdinov,CSKA Moscow,605454,2325,18/19
0,0,0,6,42.86,15,57.69,2,100.0,1,0,58.33,21,52.5,122,3,6,3,2,0,0,0,3,0,0,0,0,0,10,0,21,0,0,0.0,0,0.0,1,0,0,1,2,0,0,0.0,0,2,,0,0,0,Álvaro Morata,Atlético Madrid,125407,2836,18/19
